Unnamed: 0,job_title,job_type,experience_level,location,salary_currency,salary,salary_normalized,PCA_Component_1,PCA_Component_2
246,Data scientist,Full Time,Senior,Remote,USD,68000,0.1919191919191919,0.4845779165518837,-0.08524326804272142
247,Data scientist,Full Time,Senior,London,USD,68000,0.1919191919191919,0.4559473981078824,-0.12264472963321797
248,Data scientist,Full Time,Mid,Bang Kapi District,USD,40000,0.0505050505050505,-0.9359932434215574,-0.28082304972614563
249,Data scientist,Full Time,Senior,London,USD,68000,0.1919191919191919,0.4559473981078824,-0.12264472963321797
250,Data scientist,Full Time,Senior,Remote job,USD,68000,0.1919191919191919,0.4658271081355642,-0.05388395877289863
251,Data scientist,Full Time,Senior,Tel Aviv,USD,68000,0.1919191919191919,0.4677818607872173,-0.057907170866246846
252,Data scientist,Full Time,Senior,Remote job,USD,68000,0.1919191919191919,0.4658271081355642,-0.05388395877289863
253,Data scientist,Full Time,Senior,Amsterdam,USD,120000,0.4545454545454546,0.49658375563482093,-0.08127534869869779
254,Data scientist,Full Time,Mid,København,USD,40000,0.0505050505050505,-0.9359932434215574,-0.2808230497261453
255,Data scientist,Full Time,Senior,Cincinnati,USD,68000,0.1919191919191919,0.46473866701563576,-0.05702210954226897
256,Data scientist,Full Time,Senior,Dallas,USD,68000,0.1919191919191919,0.4574004785808664,-0.0667234471791423
257,Data scientist,Full Time,Senior,Singapore,USD,56000,0.1313131313131313,0.4534837940534642,-0.04130633355217924
258,Data scientist,Full Time,Senior,Stockholm,USD,68000,0.1919191919191919,0.4667848527889626,-0.0576695549103678
259,Data scientist,Full Time,Senior,Longueuil,USD,68000,0.1919191919191919,0.4657653479712911,-0.057360135149924725
260,Data scientist,Full Time,Senior,Renningen,USD,56000,0.1313131313131313,0.45837120823074684,-0.05041578199905737
261,Data scientist,Full Time,Entry,Paris,USD,36000,0.030303030303030304,-0.46412368515426655,1.081315512372105
262,Data scientist,Full Time,Entry,Paris,USD,36000,0.030303030303030304,-0.46412368515426655,1.081315512372105
263,Data scientist,Full Time,Senior,New York City,USD,120000,0.4545454545454546,0.5023915557034487,-0.10312545042528633
264,Data scientist,Full Time,Senior,Berlin,USD,68000,0.1919191919191919,0.4726935729515432,-0.07059213156915957
265,Data scientist,Full Time,Senior,Atlanta,USD,68000,0.1919191919191919,0.472140509569382,-0.05981195756468081
266,Data scientist,Full Time,Senior,Bangkok,USD,68000,0.1919191919191919,0.4754618529356147,-0.08031820796110802
268,Data scientist,Full Time,Senior,Bangkok,USD,63000,0.16666666666666666,0.47281458045967606,-0.07758169783923338
269,Data scientist,Full Time,Senior,USA (remote),USD,68000,0.1919191919191919,0.4657653479712912,-0.05736013514998385
270,Data scientist,Full Time,Senior,New York,USD,145000,0.5808080808080809,0.5098880506718698,-0.10123460710695438
271,Data scientist,Full Time,Senior,New York City - Boston,USD,68000,0.1919191919191919,0.46412556529012805,-0.055752076954196816
272,Data scientist,Full Time,Mid,New York City,USD,40000,0.0505050505050505,-0.9227911629984306,-0.297155544514325
273,Data scientist,Full Time,Mid,Bangkok,USD,51000,0.10606060606060605,-0.9163652325694377,-0.3088283295857672
274,Data scientist,Full Time,Mid,Brampton,USD,40000,0.0505050505050505,-0.9591818290475911,-0.3004922847002394
275,Data scientist,Full Time,Senior,Seattle,USD,56000,0.1313131313131313,0.4636842735797462,-0.04232021346960853
276,Data scientist,Full Time,Mid,Hong Kong,USD,40000,0.0505050505050505,-0.9359932434215574,-0.28082304972614497
277,Data scientist,Full Time,Senior,San Francisco,USD,129000,0.5,0.5412836353319701,-0.10524764135338732
279,Data scientist,Full Time,Mid,Emeryville,USD,120000,0.4545454545454546,-0.8994564894578728,-0.3308104271107741
281,Data scientist,Full Time,Entry,Berlin,USD,36000,0.030303030303030304,-0.42236317380435867,0.9989630023292281
282,Data scientist,Full Time,Senior,San Mateo,USD,68000,0.1919191919191919,0.46473866701563576,-0.05702210954226898
284,Data scientist,Full Time,Senior,Santa Clara,USD,68000,0.1919191919191919,0.47124810551042695,-0.04503792145394382
285,Data scientist,Full Time,Mid,Berlin,USD,40000,0.0505050505050505,-0.9249575120005742,-0.29308193092569473
286,Data scientist,Full Time,Mid,Málaga,USD,40000,0.0505050505050505,-0.9380633393059483,-0.28248127217980196
287,Data scientist,Full Time,Senior,Bangkok,USD,63000,0.16666666666666666,0.47281458045967606,-0.07758169783923338
289,Data scientist,Full Time,Senior,Madrid,USD,68000,0.1919191919191919,0.46980946733948886,-0.052309361133280975
292,Data scientist,Full Time,Mid,France - Remote,USD,40000,0.0505050505050505,-0.9380574910636308,-0.2824974941315421
293,Data scientist,Full Time,Senior,Herndon,USD,122000,0.46464646464646464,0.4933922315476357,-0.08675058348672504
295,Data scientist,Full Time,Senior,Madrid,EUR,36000,0.030303030303030304,0.45286692349348173,-0.03479569635328324
296,Data scientist,Full Time,Mid,Porto,USD,40000,0.0505050505050505,-0.9328846584818966,-0.2759834368914517
297,Data scientist,Full Time,Senior,Toronto,USD,120000,0.4545454545454546,0.4917572228561373,-0.08677177665931347
299,Data scientist,Full Time,Mid,Brussels,USD,40000,0.0505050505050505,-0.9370375839530495,-0.28286186698018007
300,Data scientist,Full Time,Mid,Spain - Remote,USD,40000,0.0505050505050505,-0.9401379128245504,-0.2841723266164569
301,Data scientist,Full Time,Senior,Helsinki,USD,68000,0.1919191919191919,0.4667907139795831,-0.057685873599162205
302,Data scientist,Full Time,Mid,Fort Belvoir,USD,40000,0.0505050505050505,-0.9359932434215574,-0.2808230497261452
303,Data scientist,Internship,Senior,San Jose,USD,56000,0.1313131313131313,0.4265452026294055,0.17738925385021204
305,Data scientist,Full Time,Mid,London,USD,40000,0.0505050505050505,-0.9417036868442352,-0.345134528989753
307,Data scientist,Full Time,Senior,San Francisco,USD,68000,0.1919191919191919,0.508986911125519,-0.0718622178665166
308,Data scientist,Full Time,Mid,Utrecht,USD,40000,0.0505050505050505,-0.9359932434215574,-0.2808230497261457
309,Data scientist,Full Time,Mid,Ireland - Remote,USD,40000,0.0505050505050505,-0.9359932434215574,-0.2808230497261458
310,Data scientist,Full Time,Entry,Sunnyvale,USD,36000,0.030303030303030304,-0.4282376125761396,1.025084218493754
311,Data scientist,Full Time,Mid,Dubai,USD,40000,0.0505050505050505,-0.9339747667015249,-0.281446967736071
314,Data scientist,Internship,Senior,Asia,USD,68000,0.1919191919191919,0.425739971789943,0.17286726434179314
315,Data scientist,Full Time,Senior,Ann Arbor,USD,68000,0.1919191919191919,0.4607248636208681,-0.06068212271929994
317,Data scientist,Full Time,Senior,New York City; San Francisco,USD,107000,0.38888888888888895,0.4888276817754485,-0.08036171114215465
318,Data scientist,Full Time,Senior,Remote,USD,68000,0.1919191919191919,0.4845779165518837,-0.08524326804272142
319,Data scientist,Full Time,Senior,Washington DC - will also consider remote …,USD,68000,0.1919191919191919,0.46678485278896237,-0.057669554908665585
321,Data scientist,Full Time,Senior,Canada,USD,68000,0.1919191919191919,0.46881273957011144,-0.05823023334177094
322,Data scientist,Full Time,Senior,Dubai,USD,68000,0.1919191919191919,0.46367631825059236,-0.058957168379535844
324,Data scientist,Full Time,Mid,Warsaw,USD,40000,0.0505050505050505,-0.9421996326584163,-0.2914864687366685
325,Data scientist,Full Time,Mid,Lüneburg,USD,40000,0.0505050505050505,-0.9380633393059484,-0.28248127217986835
326,Data scientist,Full Time,Entry,Saint-Denis,USD,36000,0.030303030303030304,-0.43324604160742675,1.0248755848320226
327,Data scientist,Full Time,Mid,Cambridge,USD,30000,0.0,-0.9382577910774351,-0.27874708759022654
328,Data scientist,Full Time,Mid,England,USD,40000,0.0505050505050505,-0.9359932434215574,-0.2808230497261457
329,Data scientist,Full Time,Senior,Bengaluru,USD,68000,0.1919191919191919,0.4592213570014138,-0.08587518941766636
331,Data scientist,Full Time,Senior,Baar,USD,68000,0.1919191919191919,0.4657653479712912,-0.05736013514999699
332,Data scientist,Full Time,Senior,Indianapolis,USD,68000,0.1919191919191919,0.46781710596555637,-0.05800567039285048
333,Data scientist,Full Time,Senior,Ottawa,USD,68000,0.1919191919191919,0.46473866701563576,-0.05702210954226957
334,Data scientist,Full Time,Senior,Palo Alto,USD,56000,0.1313131313131313,0.4644870366407479,-0.04483458528078527
337,Data scientist,Full Time,Senior,Flexible,USD,68000,0.1919191919191919,0.46473866701563576,-0.0570221095422695
338,Data scientist,Full Time,Senior,Santiago de Querétaro,USD,68000,0.1919191919191919,0.4606193621896885,-0.06038838631434015
339,Data scientist,Full Time,Mid,London,USD,40000,0.0505050505050505,-0.9417036868442352,-0.345134528989753
340,Data scientist,Full Time,Entry,Remote,USD,36000,0.030303030303030304,-0.41047883020401815,0.9843118658556661
341,Data scientist,Full Time,Senior,New York City,USD,81000,0.25757575757575757,0.48174283039112753,-0.08178067147466409
342,Data scientist,Full Time,Senior,Kraków,USD,68000,0.1919191919191919,0.4607482779124429,-0.046520811212990044
343,Data scientist,Full Time,Mid,United States - Remote,USD,40000,0.0505050505050505,-0.9485004979022879,-0.28892254315973415
345,Data scientist,Internship,Entry,Paris,USD,36000,0.030303030303030304,-0.5030366050971348,1.309858076259887
347,Data scientist,Full Time,Senior,Montreal,USD,68000,0.1919191919191919,0.4699659349079619,-0.052753414385453924
348,Data scientist,Full Time,Mid,Roppongi,USD,62000,0.16161616161616163,-0.940856644867001,-0.29300480915824756
349,Data scientist,Full Time,Senior,Valencia,USD,68000,0.1919191919191919,0.4657653479712912,-0.05736013514992498
351,Data scientist,Full Time,Senior,Berlin,USD,68000,0.1919191919191919,0.4726935729515432,-0.07059213156915957
352,Data scientist,Full Time,Mid,San Diego,USD,40000,0.0505050505050505,-0.9359048875214514,-0.27521246993989534
353,Data scientist,Full Time,Senior,Berlin,USD,68000,0.1919191919191919,0.4726935729515432,-0.07059213156915957
354,Data scientist,Full Time,Senior,Remote,USD,68000,0.1919191919191919,0.4845779165518837,-0.08524326804272142
356,Data scientist,Full Time,Mid,Arlington,USD,40000,0.0505050505050505,-0.9379274695633283,-0.2794900332851077
357,Data scientist,Full Time,Senior,San Francisco,USD,129000,0.5,0.5412836353319701,-0.10524764135338732
358,Data scientist,Full Time,Senior,Brooklyn,USD,184000,0.7777777777777778,0.5348865717760626,-0.13100287859245116
359,Data scientist,Full Time,Mid,Milan,USD,40000,0.0505050505050505,-0.9359435713795503,-0.27510476659214267
360,Data scientist,Full Time,Mid,Toronto,USD,40000,0.0505050505050505,-0.9334254958457419,-0.2808018707483521
361,Data scientist,Internship,Mid,Bengaluru,USD,62000,0.16161616161616163,-0.9656946489994419,-0.09186306942266831
362,Data scientist,Full Time,Senior,Enkhuizen,USD,68000,0.1919191919191919,0.46369976301307697,-0.05902244313597294
363,Data scientist,Full Time,Senior,Berlin,USD,68000,0.1919191919191919,0.4726935729515432,-0.07059213156915957
364,Data scientist,Full Time,Senior,Barcelona,USD,68000,0.1919191919191919,0.452277208905223,-0.04941667792828819
365,Data scientist,Full Time,Senior,Brooklyn,USD,104000,0.3737373737373738,0.4925302121610449,-0.08721871664245678
366,Data scientist,Full Time,Senior,Berlin,USD,68000,0.1919191919191919,0.4726935729515432,-0.07059213156915957
367,Data scientist,Full Time,Senior,Madrid,USD,56000,0.1313131313131313,0.46345601339723613,-0.04574173684078185
368,Data scientist,Full Time,Entry,Vienna,USD,36000,0.030303030303030304,-0.4322910425659266,1.0188359538028229
369,Data scientist,Full Time,Senior,Brooklyn,USD,130000,0.5050505050505051,0.5062960290359253,-0.10144856927620494
370,Data scientist,Full Time,Mid,Spain - Remote,USD,40000,0.0505050505050505,-0.9401379128245504,-0.2841723266164569
371,Data scientist,Full Time,Mid,Dallas,USD,40000,0.0505050505050505,-0.9402506063712508,-0.2892132465356773
372,Data scientist,Full Time,Senior,Mountain View,USD,68000,0.1919191919191919,0.4627264394691029,-0.029648660796408516
373,Data scientist,Full Time,Senior,Seattle,USD,68000,0.1919191919191919,0.47003772752199907,-0.04888783776210768
374,Data scientist,Full Time,Mid,Bordeaux,USD,40000,0.0505050505050505,-0.9380610000090216,-0.2824877609605166
375,Data scientist,Full Time,Senior,Tel Aviv-Yafo,USD,68000,0.1919191919191919,0.46679657517020395,-0.05770219228768154
376,Data scientist,Full Time,Mid,Roppongi,USD,62000,0.16161616161616163,-0.940856644867001,-0.29300480915824756
377,Data scientist,Full Time,Senior,Warsaw,USD,68000,0.1919191919191919,0.45545145229370115,-0.06899666938013352
379,Data scientist,Full Time,Senior,Irving,USD,68000,0.1919191919191919,0.46782650467977677,-0.058031936932368085
381,Data scientist,Full Time,Senior,Warsaw,USD,56000,0.1313131313131313,0.4490979983514486,-0.06242904508763436
382,Data scientist,Full Time,Mid,Chelmsford,USD,87000,0.28787878787878785,-0.9110540298474091,-0.30669783260372724
383,Data scientist,Full Time,Mid,Paris,USD,40000,0.0505050505050505,-0.9667180233504822,-0.21072942088281818
384,Data scientist,Full Time,Senior,Dallas,USD,68000,0.1919191919191919,0.4574004785808664,-0.0667234471791423
385,Data scientist,Internship,Senior,Chicago,USD,68000,0.1919191919191919,0.4289059114296793,0.16929680807527608
386,Data scientist,Full Time,Senior,Mountain View,USD,56000,0.1313131313131313,0.4563729855268505,-0.02308103650390937
387,Data scientist,Full Time,Senior,Berlin,USD,68000,0.1919191919191919,0.4726935729515432,-0.07059213156915957
388,Data scientist,Internship,Senior,United States,USD,68000,0.1919191919191919,0.447866101089262,0.16482762045252938
389,Data scientist,Full Time,Senior,Palo Alto,USD,68000,0.1919191919191919,0.4708404905830005,-0.05140220957328443
391,Data scientist,Full Time,Mid,Malmö,USD,40000,0.0505050505050505,-0.9359932434215574,-0.2808230497261456
392,Data scientist,Full Time,Mid,Bengaluru,USD,38000,0.040404040404040414,-0.9394886369410791,-0.3072703847254515
393,Data scientist,Full Time,Mid,London,USD,38000,0.040404040404040414,-0.9427625958346106,-0.3440399249410032
394,Data scientist,Full Time,Senior,Hyderabad,USD,68000,0.1919191919191919,0.4663682985979298,-0.05478112750440113
395,Data scientist,Full Time,Senior,Bengaluru,USD,68000,0.1919191919191919,0.4592213570014138,-0.08587518941766636
397,Data scientist,Full Time,Senior,Berlin,USD,68000,0.1919191919191919,0.4726935729515432,-0.07059213156915957
398,Data scientist,Full Time,Senior,San Francisco,USD,68000,0.1919191919191919,0.508986911125519,-0.0718622178665166
401,Data scientist,Full Time,Senior,Cape Town,USD,68000,0.1919191919191919,0.45856443025716354,-0.05627528739242855
402,Data scientist,Full Time,Senior,London,USD,68000,0.1919191919191919,0.4559473981078824,-0.12264472963321797
405,Data scientist,Full Time,Entry,Belgrade,USD,36000,0.030303030303030304,-0.43229104256592654,1.0188359538028224
407,Data scientist,Full Time,Senior,Chantilly,USD,68000,0.1919191919191919,0.46582500004293065,-0.05752559905641045
408,Data scientist,Full Time,Senior,Irving,USD,68000,0.1919191919191919,0.46782650467977677,-0.058031936932368085
410,Data scientist,Full Time,Senior,Brooklyn,USD,196000,0.8383838383838385,0.5412400257183152,-0.13757050288495035
411,Data scientist,Full Time,Mid,Málaga,USD,38000,0.040404040404040414,-0.9391222482963236,-0.28138666813105206
412,Data scientist,Full Time,Senior,Brooklyn,USD,184000,0.7777777777777778,0.5348865717760626,-0.13100287859245116
413,Data scientist,Full Time,Mid,Bühl,USD,38000,0.040404040404040414,-0.9370544865523723,-0.27972199513560986
415,Data scientist,Full Time,Senior,Mountain View,USD,68000,0.1919191919191919,0.4627264394691029,-0.029648660796408516
416,Data scientist,Full Time,Senior,Remote or San Francisco HQ,USD,196000,0.8383838383838385,0.532658227387784,-0.12748960333653442
417,Data scientist,Full Time,Senior,Oakville,USD,68000,0.1919191919191919,0.4667965751702045,-0.057702192288095595
418,Data scientist,Full Time,Senior,Chennai,USD,68000,0.1919191919191919,0.4650722775001337,-0.05585934680285199
419,Data scientist,Full Time,Mid,Houston,USD,38000,0.040404040404040414,-0.9442724172534586,-0.27867694057956066
420,Data scientist,Full Time,Senior,New York City,USD,68000,0.1919191919191919,0.474859921953687,-0.07466574515779002
421,Data scientist,Full Time,Senior,Remote (within United States),USD,68000,0.1919191919191919,0.46473866701563576,-0.0570221095422689
422,Data scientist,Full Time,Senior,Los Gatos,USD,56000,0.1313131313131313,0.45837120823074684,-0.05041578199905711
423,Data scientist,Full Time,Mid,Houston,USD,38000,0.040404040404040414,-0.9442724172534586,-0.27867694057956066
424,Data scientist,Full Time,Senior,Boston,USD,127000,0.48989898989898994,0.5072837088046869,-0.09124854826511672
425,Data scientist,Full Time,Senior,Jealott's Hill,USD,56000,0.1313131313131313,0.4604290543704609,-0.05109540314041268
426,Data scientist,Full Time,Mid,Greenville,USD,38000,0.040404040404040414,-0.939124587593251,-0.2813801793504463
427,Data scientist,Full Time,Senior,San Jose,USD,56000,0.1313131313131313,0.4654581225722738,-0.051153310037569975
428,Data scientist,Full Time,Senior,San Diego,USD,68000,0.1919191919191919,0.4617461974306659,-0.052722670583360144
429,Data scientist,Full Time,Mid,Austin,USD,38000,0.040404040404040414,-0.9390757787647263,-0.27567039273018223
432,Data scientist,Full Time,Senior,Seoul,USD,68000,0.1919191919191919,0.4700168456432373,-0.04661100301657535
433,Data scientist,Full Time,Senior,San Francisco,USD,68000,0.1919191919191919,0.508986911125519,-0.0718622178665166
436,Data scientist,Full Time,Mid,Lüneburg,USD,38000,0.040404040404040414,-0.9391222482963237,-0.28138666813111846
440,Data scientist,Full Time,Senior,London,USD,68000,0.1919191919191919,0.4559473981078824,-0.12264472963321797
441,Data scientist,Full Time,Senior,Brooklyn,USD,184000,0.7777777777777778,0.5348865717760626,-0.13100287859245116
442,Data scientist,Full Time,Senior,San Francisco,USD,129000,0.5,0.5412836353319701,-0.10524764135338732
443,Data scientist,Full Time,Senior,Austin,USD,68000,0.1919191919191919,0.45963421517776665,-0.054275197422396955
444,Data scientist,Full Time,Senior,Madrid,EUR,36000,0.030303030303030304,0.45286692349348173,-0.03479569635328324
445,Data scientist,Full Time,Senior,Berlin,USD,68000,0.1919191919191919,0.4726935729515432,-0.07059213156915957
446,Data scientist,Full Time,Entry,Saint-Denis,USD,36000,0.030303030303030304,-0.43324604160742675,1.0248755848320226
448,Data scientist,Full Time,Senior,Philadelphia,USD,129000,0.5,0.49607737165009913,-0.09263306453308408
449,Data scientist,Full Time,Senior,Morrisville,USD,185000,0.7828282828282829,0.5268213901683023,-0.1214338030885894
450,Data scientist,Full Time,Senior,U.S. Remote,USD,68000,0.1919191919191919,0.46473866701563576,-0.05702210954226909
452,Data scientist,Full Time,Senior,Sunnyvale,USD,56000,0.1313131313131313,0.4604656802375094,-0.03790329111213483
453,Data scientist,Full Time,Senior,San Francisco,USD,68000,0.1919191919191919,0.508986911125519,-0.0718622178665166
454,Data scientist,Full Time,Entry,Arlington,USD,36000,0.030303030303030304,-0.4353331313671121,1.012554899969815
455,Data scientist,Full Time,Senior,Lexington,USD,68000,0.1919191919191919,0.4667907139795835,-0.05768587359912671
456,Data scientist,Full Time,Senior,Sunnyvale,USD,56000,0.1313131313131313,0.4604656802375094,-0.03790329111213483
457,Data scientist,Full Time,Senior,London,USD,68000,0.1919191919191919,0.4559473981078824,-0.12264472963321797
459,Data scientist,Full Time,Senior,Remote (California,USD,135000,0.5303030303030304,0.5002903118979319,-0.0939074383252048
460,Data scientist,Full Time,Mid,Düsseldorf,USD,38000,0.040404040404040414,-0.9401839673030115,-0.28344119554818775
463,Data scientist,Full Time,Senior,United States,USD,93000,0.31818181818181823,0.5000153834118234,-0.07739749404462591
464,Data scientist,Full Time,Mid,Homestead,USD,38000,0.040404040404040414,-0.9370544865523723,-0.27972199513560997
465,Data scientist,Full Time,Entry,Bourdeaux,USD,36000,0.030303030303030304,-0.4322910425659266,1.0188359538028233
467,Data scientist,Full Time,Senior,Boston,USD,129000,0.5,0.5083426177950623,-0.09234315231386656
469,Data scientist,Full Time,Senior,London,USD,68000,0.1919191919191919,0.4559473981078824,-0.12264472963321797
470,Data scientist,Full Time,Senior,Bangkok,USD,46000,0.0808080808080808,0.46381385404148456,-0.06827756342485959
471,Data scientist,Internship,Entry,Santa Clara,USD,36000,0.030303030303030304,-0.4627215611883428,1.253059776332226
472,Data scientist,Full Time,Senior,Santa Clara,USD,68000,0.1919191919191919,0.47124810551042695,-0.04503792145394382
473,Data scientist,Full Time,Mid,London,USD,38000,0.040404040404040414,-0.9427625958346106,-0.3440399249410032
475,Data scientist,Full Time,Senior,Taipei,USD,68000,0.1919191919191919,0.46473866701563576,-0.05702210954226925
476,Data scientist,Full Time,Senior,Paris or Remote from France,USD,68000,0.1919191919191919,0.4637810086691019,-0.05100037576622568
477,Data scientist,Full Time,Mid,Berlin,USD,38000,0.040404040404040414,-0.9260164209909495,-0.2919873268769448
478,Data scientist,Full Time,Senior,Palo Alto,USD,56000,0.1313131313131313,0.4644870366407479,-0.04483458528078527
479,Data scientist,Full Time,Senior,San Francisco,USD,156000,0.6363636363636365,0.5555789067020387,-0.12002479601151039
480,Data scientist,Full Time,Senior,Dallas,USD,68000,0.1919191919191919,0.4574004785808664,-0.0667234471791423
481,Data scientist,Full Time,Senior,Helsinki,USD,68000,0.1919191919191919,0.4667907139795831,-0.057685873599162205
482,Data scientist,Full Time,Mid,Munich,USD,38000,0.040404040404040414,-0.9392826848578543,-0.2861189379245218
483,Data scientist,Full Time,Senior,San Francisco,USD,129000,0.5,0.5412836353319701,-0.10524764135338732
484,Data scientist,Full Time,Senior,Denver,USD,134000,0.5252525252525253,0.49771177607127465,-0.0950508000405103
489,Data scientist,Full Time,Senior,San Francisco,USD,172000,0.7171717171717172,0.5640501786250425,-0.12878162840150928
490,Data scientist,Full Time,Mid,Poznań,USD,38000,0.040404040404040414,-0.9410630502160958,-0.26925074429655593
491,Data scientist,Full Time,Senior,Bangkok,USD,46000,0.0808080808080808,0.46381385404148456,-0.06827756342485959
493,Data scientist,Full Time,Mid,United Kingdom - Remote,USD,38000,0.040404040404040414,-0.9453548114403205,-0.2865739177424385
494,Data scientist,Full Time,Mid,Bangkok,USD,51000,0.10606060606060605,-0.9163652325694377,-0.3088283295857672
496,Data scientist,Full Time,Senior,Bengaluru,USD,68000,0.1919191919191919,0.4592213570014138,-0.08587518941766636
497,Data scientist,Full Time,Mid,South Jakarta,USD,38000,0.040404040404040414,-0.939118739350933,-0.28139640130204674
500,Data analyst,Full Time,Senior,Copenhagen,USD,62000,0.16161616161616163,0.4615549376231911,-0.05371894577066337
501,Data analyst,Full Time,Mid,Cluj,USD,51000,0.10606060606060605,-0.930156406202076,-0.2868788499740907
503,Data analyst,Full Time,Senior,Stuttgart,USD,62000,0.16161616161616163,0.4586421066036856,-0.037505481267984406
504,Data analyst,Full Time,Mid,Papendrecht,USD,51000,0.10606060606060605,-0.930156406202076,-0.28687884997409036
506,Data analyst,Full Time,Senior,Berlin,USD,63000,0.16666666666666666,0.4700463004756046,-0.06785562144728495
507,Data analyst,Full Time,Entry,Sarasota,USD,48000,0.09090909090909091,-0.4259235837810376,1.0122296262596104
509,Data analyst,Full Time,Senior,Jakarta,USD,63000,0.16666666666666666,0.46310637901071733,-0.05459118112487723
510,Data analyst,Full Time,Senior,Chicago,USD,63000,0.16666666666666666,0.4651715588966087,-0.056509245690631364
512,Data analyst,Full Time,Senior,Lexington,USD,63000,0.16666666666666666,0.46414344150364495,-0.05494936347725206
513,Data analyst,Full Time,Senior,Remote job,USD,63000,0.16666666666666666,0.46317983565962556,-0.05114744865102394
514,Data analyst,Full Time,Mid,Barcelona,USD,51000,0.10606060606060605,-0.9395498765998291,-0.2779267995529476
515,Data analyst,Full Time,Mid,Bogotá,USD,45000,0.07575757575757577,-0.9333401355945203,-0.28357568620248386
518,Data analyst,Full Time,Senior,United States,USD,76000,0.23232323232323235,0.49101465699363195,-0.06809335963025206
519,Data analyst,Full Time,Mid,Bracknell,USD,51000,0.10606060606060605,-0.930156406202076,-0.28687884997408974
521,Data analyst,Full Time,Senior,San Francisco,USD,140000,0.5555555555555556,0.547107634779035,-0.11126796362151156
522,Data analyst,Full Time,Entry,London,USD,30000,0.0,-0.44228607561914574,0.9501942164114191
523,Data analyst,Full Time,Senior,Remote,USD,63000,0.16666666666666666,0.4819306440759451,-0.08250675792084679
524,Data analyst,Full Time,Entry,Sandton,USD,30000,0.0,-0.43547477195837114,1.0221391175744294
525,Data analyst,Full Time,Entry,Houston,USD,30000,0.0,-0.4437958970379937,1.015557200772862
526,Data analyst,Full Time,Senior,Dublin,USD,62000,0.16161616161616163,0.4635413082447545,-0.05419970970692336
527,Data analyst,Full Time,Mid,Bengaluru,USD,51000,0.10606060606060605,-0.9326057285036385,-0.31438531104232564
529,Data analyst,Full Time,Senior,Washington,USD,81000,0.25757575757575757,0.47381421595231876,-0.06758138808958761
531,Data analyst,Full Time,Entry,Boston,USD,30000,0.0,-0.4221875801384171,1.0138812172176415
532,Data analyst,Full Time,Senior,Atlanta,USD,110000,0.4040404040404041,0.49437759836726647,-0.08279864258842785
533,Data analyst,Full Time,Entry,Bogota,USD,30000,0.0,-0.43547477195837103,1.0221391175744288
535,Data analyst,Full Time,Senior,London,USD,63000,0.16666666666666666,0.45330012563194366,-0.11990821951134331
536,Data analyst,Full Time,Mid,Boulogne-Billancourt,USD,51000,0.10606060606060605,-0.9301078495512447,-0.2811577262385869
537,Data analyst,Full Time,Senior,Madrid,EUR,38000,0.040404040404040414,0.45392583248385704,-0.03589030040203313
539,Data analyst,Full Time,Executive,Kampala,USD,46000,0.0808080808080808,-0.3131233343150351,0.25107631209252035
540,Data analyst,Full Time,Mid,London,GBP,45000,0.07575757575757577,-0.9390564143682962,-0.34787103911162776
543,Data analyst,Full Time,Senior,Boston,USD,63000,0.16666666666666666,0.4733986211126724,-0.05622121870512122
544,Data analyst,Full Time,Senior,Remote,USD,123000,0.4696969696969697,0.5136979137872085,-0.11534487938334256
547,Data analyst,Full Time,Senior,Somerville,USD,63000,0.16666666666666666,0.46414578597989353,-0.05495589095190371
549,Data analyst,Full Time,Senior,Kirkland,USD,63000,0.16666666666666666,0.4620855591885986,-0.05426947306593076
550,Data analyst,Full Time,Senior,Boston - Remote,USD,63000,0.16666666666666666,0.4631063790107172,-0.05459118112486005
551,Data analyst,Full Time,Senior,Munich,USD,62000,0.16161616161616163,0.45625058211351227,-0.06143993047048696
553,Data analyst,Full Time,Executive,Remote,USD,141000,0.5606060606060607,-0.24127504711352282,0.16905646210167377
555,Data analyst,Full Time,Senior,London,USD,63000,0.16666666666666666,0.45330012563194366,-0.11990821951134331
557,Data analyst,Internship,Senior,Tampa,USD,63000,0.16666666666666666,0.42411334253616517,0.1752899546565906
561,Data analyst,Full Time,Senior,Washington,USD,81000,0.25757575757575757,0.47381421595231876,-0.06758138808958761
562,Data analyst,Full Time,Mid,Riga,USD,51000,0.10606060606060605,-0.930156406202076,-0.2868788499740906
564,Data analyst,Full Time,Entry,Mexico City,USD,30000,0.0,-0.43347603752230285,1.0216747791692986
566,Data analyst,Full Time,Senior,East Windsor,USD,63000,0.16666666666666666,0.46516160961467157,-0.05524617704539576
567,Data analyst,Full Time,Senior,Remote- US,USD,100000,0.3535353535353536,0.4863275250886125,-0.07734922108582616
568,Data analyst,Full Time,Senior,Remote,USD,127000,0.48989898989898994,0.5158157317679595,-0.11753408748084224
569,Data analyst,Full Time,Senior,Brooklyn,USD,104000,0.3737373737373738,0.49253021216104453,-0.08721871664245678
570,Data analyst,Full Time,Senior,West Palm Beach,USD,63000,0.16666666666666666,0.4631063790107178,-0.05459118112488249
572,Data analyst,Full Time,Mid,Monterrey,USD,51000,0.10606060606060605,-0.9363636233554486,-0.29199920913792154
574,Data analyst,Full Time,Senior,Remote- US,USD,225000,0.984848484848485,0.5525093369870782,-0.14576197413269235
575,Data analyst,Full Time,Entry,Stuttgart,USD,30000,0.0,-0.43641464015221615,1.0320496526304035
